0.45115067452056595, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4516907859843695, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44370543404147833, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4462286155835932, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4454152290190193, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44677699707363866, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4536037038515808, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44805032898864927, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.45006565807132104, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4493471789051776, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44747994703490246, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44526806418810794, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.449324455565404, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4528347309997368, {'application': 'regression', 'bagging_fraction': 0.65, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.45115067452056595, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4435899576078799, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4385846898149411, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4507048336517082, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4484554113769445, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4509824690376798, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44578978835453603, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4493755985182499, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4422819274496652, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4541503400696434, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.45175194840650923, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4516907859843695, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.65, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44370543404147833, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4462286155835932, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4454152290190193, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44677699707363866, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 10, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4536037038515808, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44805032898864927, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.45006565807132104, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4493471789051776, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 13, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44747994703490246, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44526806418810794, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 70, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.449324455565404, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 45, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4528347309997368, {'application': 'regression', 'bagging_fraction': 0.75, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 100, 'feature_fraction': 0.85, 'lambda_l2': 0.047, 'learning_rate': 0.012, 'max_depth': 16, 'metric': 'rmse', 'min_child_samples': 90, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 60, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
