0.45539582713542565, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.7, 'lambda_l2': 0.046, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4417849675859875, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.7, 'lambda_l2': 0.049, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44813549520105134, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.046, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4414528780058987, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.046, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44073960107180193, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.046, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4536561814852673, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.046, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4450193420227133, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.046, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44607448656411314, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.046, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44758867293616017, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.049, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4393060510097595, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.049, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4412293894473888, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.049, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4564002069944465, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.049, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44986214650720935, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.049, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4389026261479814, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.8, 'lambda_l2': 0.049, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4518670095959267, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.046, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4457402501511407, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.046, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44403864545892, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.046, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4371567898904717, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.046, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4496387884122193, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.046, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4419799257793867, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.046, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4535306981293783, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.049, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44910221927527094, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.049, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.43973915009498754, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.049, 'learning_rate': 0.011, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4451905224731794, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.049, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 80, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.44649451445905075, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.049, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 120, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
0.4292993322121761, {'application': 'regression', 'bagging_fraction': 0.85, 'boosting': 'gbdt', 'data_random_seed': 17, 'early_stop': 200, 'feature_fraction': 0.9, 'lambda_l2': 0.049, 'learning_rate': 0.013, 'max_depth': 11, 'metric': 'rmse', 'min_child_samples': 170, 'min_child_weight': 0.03, 'min_split_gain': 0.03, 'num_leaves': 55, 'num_rounds': 10000, 'verbose_eval': 100, 'verbosity': -1}
